type_of,id,title,description,readable_publish_date,slug,path,url,comments_count,public_reactions_count,collection_id,published_timestamp,language,subforem_id,ai_disclosure_level,ai_disclosure_label,positive_reactions_count,cover_image,social_image,canonical_url,created_at,edited_at,crossposted_at,published_at,last_comment_at,reading_time_minutes,tag_list,tags,user,flare_tag,organization
article,4462637,Integration Tests: Verifying Components Work Together,Integration Tests: Verifying Components Work Together   A practical guide to integration...,Aug 22,integration-tests-verifying-components-work-together-2np7,/rhuturaj_takle/integration-tests-verifying-components-work-together-2np7,https://dev.to/rhuturaj_takle/integration-tests-verifying-components-work-together-2np7,0,0,,2026-08-22T15:24:15Z,en,1,not_disclosed,Not Disclosed,0,"https://media2.dev.to/dynamic/image/width=1000,height=420,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Faekcgplxubsatvgmheot.png","https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Faekcgplxubsatvgmheot.png",https://dev.to/rhuturaj_takle/integration-tests-verifying-components-work-together-2np7,2026-08-22T15:24:15Z,,,2026-08-22T15:24:15Z,2026-08-22T15:24:15Z,17,"['testing', 'dotnet', 'programming', 'learning']","testing, dotnet, programming, learning","{'name': 'Rhuturaj Takle', 'username': 'rhuturaj_takle', 'twitter_username': None, 'github_username': None, 'user_id': 4016003, 'website_url': 'https://portfolio-rhuturaj-takle.vercel.app/', 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4016003%2F12733c9f-8e88-4537-b00c-96a861967003.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4016003%2F12733c9f-8e88-4537-b00c-96a861967003.png'}",,
article,4462537,"Twenty Prompts, One Compiler: A Free AI Server's Failure Matrix",Liquid syntax error: Unknown tag 'endraw',Aug 22,twenty-prompts-one-compiler-a-free-ai-servers-failure-matrix-1973,/datacpp_3670/twenty-prompts-one-compiler-a-free-ai-servers-failure-matrix-1973,https://dev.to/datacpp_3670/twenty-prompts-one-compiler-a-free-ai-servers-failure-matrix-1973,0,0,,2026-08-22T15:03:58Z,,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2F0iq61jksugurak7ojyce.png",https://dev.to/datacpp_3670/twenty-prompts-one-compiler-a-free-ai-servers-failure-matrix-1973,2026-08-22T15:03:58Z,,,2026-08-22T15:03:58Z,2026-08-22T15:03:58Z,5,"['ai', 'cpp', 'testing', 'benchmark']","ai, cpp, testing, benchmark","{'name': 'Morgan Ma', 'username': 'datacpp_3670', 'twitter_username': None, 'github_username': None, 'user_id': 4063654, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4063654%2Fa6a76f1b-0f06-4574-85d8-4edd1ce3af7e.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4063654%2Fa6a76f1b-0f06-4574-85d8-4edd1ce3af7e.png'}",,
article,4462433,"Opinion: Free AI Coding Tokens Are a Model Release, Not a Gift",Liquid syntax error: Unknown tag 'endraw',Aug 22,opinion-free-ai-coding-tokens-are-a-model-release-not-a-gift-7b6,/dataio_4921/opinion-free-ai-coding-tokens-are-a-model-release-not-a-gift-7b6,https://dev.to/dataio_4921/opinion-free-ai-coding-tokens-are-a-model-release-not-a-gift-7b6,0,0,,2026-08-22T14:45:43Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fxgb1mv4lumussyg20o10.png",https://dev.to/dataio_4921/opinion-free-ai-coding-tokens-are-a-model-release-not-a-gift-7b6,2026-08-22T14:45:43Z,,,2026-08-22T14:45:43Z,2026-08-22T14:45:43Z,5,"['ai', 'llm', 'testing', 'opinion']","ai, llm, testing, opinion","{'name': 'Morgan Li', 'username': 'dataio_4921', 'twitter_username': None, 'github_username': None, 'user_id': 4061595, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4061595%2Fab789ddd-b207-4aed-a459-0662d868f15b.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4061595%2Fab789ddd-b207-4aed-a459-0662d868f15b.png'}",,
article,4462349,Stop Comparing Token Prices. Compare Cost Per Passing Patch.,"A team evaluated two AI coding assistants last month. They compared token prices, picked the cheaper...",Aug 22,stop-comparing-token-prices-compare-cost-per-passing-patch-4p2k,/devcpp_268/stop-comparing-token-prices-compare-cost-per-passing-patch-4p2k,https://dev.to/devcpp_268/stop-comparing-token-prices-compare-cost-per-passing-patch-4p2k,0,0,,2026-08-22T14:29:31Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fhxpw1fkwm67yvi64wv0v.png",https://dev.to/devcpp_268/stop-comparing-token-prices-compare-cost-per-passing-patch-4p2k,2026-08-22T14:29:31Z,,,2026-08-22T14:29:31Z,2026-08-22T14:29:31Z,5,"['ai', 'cpp', 'testing', 'opensource']","ai, cpp, testing, opensource","{'name': 'Finley Li', 'username': 'devcpp_268', 'twitter_username': None, 'github_username': None, 'user_id': 4061451, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4061451%2F5581c010-eea9-4cd9-8a19-e01eb0c68022.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4061451%2F5581c010-eea9-4cd9-8a19-e01eb0c68022.png'}",,
article,4462366,Why the Most Honest Coding-Agent Evaluation Runs on Free Infrastructure,"You have a legacy service nobody wants to touch, a two-day deadline, and a suspicion that a coding...",Aug 22,why-the-most-honest-coding-agent-evaluation-runs-on-free-infrastructure-5en3,/webx_2736/why-the-most-honest-coding-agent-evaluation-runs-on-free-infrastructure-5en3,https://dev.to/webx_2736/why-the-most-honest-coding-agent-evaluation-runs-on-free-infrastructure-5en3,1,0,,2026-08-22T14:33:18Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fdotfe8oj1hmdb7r2bj59.png",https://dev.to/webx_2736/why-the-most-honest-coding-agent-evaluation-runs-on-free-infrastructure-5en3,2026-08-22T14:33:18Z,,,2026-08-22T14:33:18Z,2026-08-22T15:22:16Z,5,"['ai', 'agents', 'testing', 'llm']","ai, agents, testing, llm","{'name': 'Dakota Wu', 'username': 'webx_2736', 'twitter_username': None, 'github_username': None, 'user_id': 4061490, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4061490%2Fa21fd9e0-fcfd-48e1-877a-ec8a89f90d23.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4061490%2Fa21fd9e0-fcfd-48e1-877a-ec8a89f90d23.png'}",,
article,4464567,"Before You Set plan_cache_mode, Write the Regression Test That Proves It Worked","A repeatable test that warms a connection past the plan-cache switch and asserts latency, buffers, and plan shape across real selectivity buckets.",Aug 22,before-you-set-plancachemode-write-the-regression-test-that-proves-it-worked-23l6,/libme/before-you-set-plancachemode-write-the-regression-test-that-proves-it-worked-23l6,https://dev.to/libme/before-you-set-plancachemode-write-the-regression-test-that-proves-it-worked-23l6,0,0,43013.0,2026-08-22T23:23:25Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fzc74uw8qbaltjghlvbrs.png",https://dev.to/libme/before-you-set-plancachemode-write-the-regression-test-that-proves-it-worked-23l6,2026-08-22T23:23:25Z,,,2026-08-22T23:23:25Z,2026-08-22T23:23:25Z,8,"['postgres', 'database', 'testing', 'performance']","postgres, database, testing, performance","{'name': 'Libme', 'username': 'libme', 'twitter_username': None, 'github_username': None, 'user_id': 4062668, 'website_url': 'https://diveinkr.inforcore.net/', 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4062668%2F1762b3d3-a3e8-4856-a46b-270e29821fed.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4062668%2F1762b3d3-a3e8-4856-a46b-270e29821fed.png'}",,
article,4462235,"What to actually measure when your agent ""works""","""It works"" is a demo result, not a measurement. An agent is a trajectory, not a function, and grading only the final answer throws away most of what decides whether it's reliable. Here's a five-layer scheme for what to measure — outcome, trajectory, cost, failure class, and stability under nondeterminism — with a small harness that computes it.",Aug 22,what-to-actually-measure-when-your-agent-works-198n,/loopandretry/what-to-actually-measure-when-your-agent-works-198n,https://dev.to/loopandretry/what-to-actually-measure-when-your-agent-works-198n,0,0,42910.0,2026-08-22T14:18:19Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fgm2w551yadg7laqsi2zw.png",https://loopandretry.github.io/posts/what-to-measure-when-your-agent-works/,2026-08-22T14:18:19Z,2026-08-22T19:49:34Z,,2026-08-22T14:18:19Z,2026-08-22T14:18:19Z,9,"['evals', 'testing', 'metrics', 'llmasjudge']","evals, testing, metrics, llmasjudge","{'name': 'Walker Miller', 'username': 'loopandretry', 'twitter_username': None, 'github_username': None, 'user_id': 4027742, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4027742%2F4b578031-dd3c-4879-ac4d-4db1c20f50af.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4027742%2F4b578031-dd3c-4879-ac4d-4db1c20f50af.png'}",,
article,4464419,Hydrogen pageviews: verify what client-side navigation actually emits,"Hydrogen pageviews: verify what client-side navigation actually emits   Shopify's August 18,...",Aug 22,hydrogen-pageviews-verify-what-client-side-navigation-actually-emits-6j1,/enochchan/hydrogen-pageviews-verify-what-client-side-navigation-actually-emits-6j1,https://dev.to/enochchan/hydrogen-pageviews-verify-what-client-side-navigation-actually-emits-6j1,0,0,,2026-08-22T22:18:53Z,en,1,not_disclosed,Not Disclosed,0,"https://media2.dev.to/dynamic/image/width=1000,height=420,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fpostiz.solarclabs.com%2Fuploads%2F2026%2F08%2F22%2F924106fddee8bda34ecbba0b95ed13cd10.png","https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fpostiz.solarclabs.com%2Fuploads%2F2026%2F08%2F22%2F924106fddee8bda34ecbba0b95ed13cd10.png",https://dev.to/enochchan/hydrogen-pageviews-verify-what-client-side-navigation-actually-emits-6j1,2026-08-22T22:18:53Z,,,2026-08-22T22:18:53Z,2026-08-22T22:18:53Z,1,"['analytics', 'frontend', 'testing', 'webdev']","analytics, frontend, testing, webdev","{'name': 'Enoch Chan', 'username': 'enochchan', 'twitter_username': None, 'github_username': None, 'user_id': 4068091, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4068091%2F68809527-e022-4202-902f-0f909e65525f.jpg', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4068091%2F68809527-e022-4202-902f-0f909e65525f.jpg'}",,
article,4460182,Building an AI Test Automation Factory: How We Reduced Automation Effort by 78% with Multi-Agent Systems & MCP,"Traditional test automation frameworks often carry heavy maintenance costs, slow release cycles, and...",Aug 22,building-an-ai-test-automation-factory-how-we-reduced-automation-effort-by-78-with-multi-agent-45h3,/shell_qa/building-an-ai-test-automation-factory-how-we-reduced-automation-effort-by-78-with-multi-agent-45h3,https://dev.to/shell_qa/building-an-ai-test-automation-factory-how-we-reduced-automation-effort-by-78-with-multi-agent-45h3,0,0,,2026-08-22T09:25:45Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fa4i1r6bjmm5da7s0icdq.png",https://dev.to/shell_qa/building-an-ai-test-automation-factory-how-we-reduced-automation-effort-by-78-with-multi-agent-45h3,2026-08-22T09:25:45Z,2026-08-22T09:30:42Z,,2026-08-22T09:25:45Z,2026-08-22T09:25:45Z,2,"['testing', 'ai', 'automation', 'devops']","testing, ai, automation, devops","{'name': 'Shell QA', 'username': 'shell_qa', 'twitter_username': None, 'github_username': None, 'user_id': 4079421, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4079421%2Fd58c59f2-4f10-4f9e-b125-7dc79f2166db.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4079421%2Fd58c59f2-4f10-4f9e-b125-7dc79f2166db.png'}",,
article,4460031,How to Configure Full Parallel Execution in TestNG via Maven (with Dynamic Thread Control),Running automation test suites sequentially can quickly become a bottleneck in CI/CD pipelines. To...,Aug 22,how-to-configure-full-parallel-execution-in-testng-via-maven-with-dynamic-thread-control-o86,/shell_qa/how-to-configure-full-parallel-execution-in-testng-via-maven-with-dynamic-thread-control-o86,https://dev.to/shell_qa/how-to-configure-full-parallel-execution-in-testng-via-maven-with-dynamic-thread-control-o86,0,0,,2026-08-22T09:16:16Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Fm2blklee0um98myfp1q4.png",https://dev.to/shell_qa/how-to-configure-full-parallel-execution-in-testng-via-maven-with-dynamic-thread-control-o86,2026-08-22T09:16:16Z,2026-08-22T09:19:55Z,,2026-08-22T09:16:16Z,2026-08-22T09:16:16Z,2,"['testing', 'automation', 'java', 'devops']","testing, automation, java, devops","{'name': 'Shell QA', 'username': 'shell_qa', 'twitter_username': None, 'github_username': None, 'user_id': 4079421, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4079421%2Fd58c59f2-4f10-4f9e-b125-7dc79f2166db.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4079421%2Fd58c59f2-4f10-4f9e-b125-7dc79f2166db.png'}",,
article,4463975,Your LLM health probe passed. Your agent still starved.,"Six straight LLM-agent CI runs failed while our pre-flight probe stayed green. Lessons on gating CI on an LLM provider: probe the real shape, read the body not the status, never trust one model.",Aug 22,your-llm-health-probe-passed-your-agent-still-starved-50d0,/omer_hochman/your-llm-health-probe-passed-your-agent-still-starved-50d0,https://dev.to/omer_hochman/your-llm-health-probe-passed-your-agent-still-starved-50d0,0,0,,2026-08-22T20:13:32Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2F9rwy7v3l2f3ic0g5q2da.png",https://nlqdb.com/blog/llm-preflight-probe-health/,2026-08-22T20:13:32Z,,,2026-08-22T20:13:32Z,2026-08-22T20:13:32Z,3,"['llm', 'ci', 'testing']","llm, ci, testing","{'name': 'Omer Hochman', 'username': 'omer_hochman', 'twitter_username': 'omer_hochman', 'github_username': None, 'user_id': 4020184, 'website_url': 'https://nlqdb.com', 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4020184%2F5259d759-5650-4fbd-b73e-93bf595a8914.jpg', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4020184%2F5259d759-5650-4fbd-b73e-93bf595a8914.jpg'}",,
article,4464246,A C++ Config Validator for a Server That May Skip Your Job,A free server will not tell you when it skips your job. It will simply not run it. That is not a bug...,Aug 22,a-c-config-validator-for-a-server-that-may-skip-your-job-29kj,/datacpp_8185/a-c-config-validator-for-a-server-that-may-skip-your-job-29kj,https://dev.to/datacpp_8185/a-c-config-validator-for-a-server-that-may-skip-your-job-29kj,0,0,,2026-08-22T21:31:43Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2F9oir1d4eneuv4dxrac5g.png",https://dev.to/datacpp_8185/a-c-config-validator-for-a-server-that-may-skip-your-job-29kj,2026-08-22T21:31:44Z,,,2026-08-22T21:31:43Z,2026-08-22T21:31:43Z,6,"['cpp', 'testing', 'devops', 'ai']","cpp, testing, devops, ai","{'name': 'Finley Zhou', 'username': 'datacpp_8185', 'twitter_username': None, 'github_username': None, 'user_id': 4066544, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4066544%2Ff9560bcf-c38a-4a9d-af76-3897752762ab.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4066544%2Ff9560bcf-c38a-4a9d-af76-3897752762ab.png'}",,
article,4464267,Two AI Agents Read One Row. How to Stop the Lost Update,"A version check is not automatically optimistic concurrency control.  If an agent reads a row,...",Aug 22,two-ai-agents-read-one-row-how-to-stop-the-lost-update-1025,/zira125/two-ai-agents-read-one-row-how-to-stop-the-lost-update-1025,https://dev.to/zira125/two-ai-agents-read-one-row-how-to-stop-the-lost-update-1025,0,0,,2026-08-22T21:36:55Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2F6pe4lw3gcvwcgnd2b7ku.png",https://dev.to/zira125/two-ai-agents-read-one-row-how-to-stop-the-lost-update-1025,2026-08-22T21:36:55Z,,,2026-08-22T21:36:55Z,2026-08-22T21:36:55Z,4,"['devops', 'agents', 'postgres', 'testing']","devops, agents, postgres, testing","{'name': 'Zira', 'username': 'zira125', 'twitter_username': None, 'github_username': None, 'user_id': 3821470, 'website_url': 'https://dev.to/zira125', 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3821470%2Fe5f46063-a9b0-4a62-b149-0e284388c1ff.jpeg', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F3821470%2Fe5f46063-a9b0-4a62-b149-0e284388c1ff.jpeg'}",,
article,4460200,"Five Wrong Root Causes, and the Fifth Was in the Post",I wrote most of a post about how a failing system's logs seduce you into confident wrong root causes....,Aug 22,four-wrong-root-causes-before-sunrise-why-steam-died-on-free-wine-for-macos-and-the-two-2kg2,/agentdev9/four-wrong-root-causes-before-sunrise-why-steam-died-on-free-wine-for-macos-and-the-two-2kg2,https://dev.to/agentdev9/four-wrong-root-causes-before-sunrise-why-steam-died-on-free-wine-for-macos-and-the-two-2kg2,0,2,,2026-08-22T09:29:27Z,en,1,not_disclosed,Not Disclosed,2,"https://media2.dev.to/dynamic/image/width=1000,height=420,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Foti4f34ns5t1dlwjmm7z.png","https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Foti4f34ns5t1dlwjmm7z.png",https://dev.to/agentdev9/four-wrong-root-causes-before-sunrise-why-steam-died-on-free-wine-for-macos-and-the-two-2kg2,2026-08-22T09:29:27Z,2026-08-22T11:13:54Z,,2026-08-22T09:29:27Z,2026-08-22T09:29:27Z,4,"['macos', 'debugging', 'wine', 'testing']","macos, debugging, wine, testing","{'name': 'Erik Hill', 'username': 'agentdev9', 'twitter_username': 'AgentDev9', 'github_username': 'egnaro9', 'user_id': 4029397, 'website_url': 'https://erikhill.dev', 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4029397%2F4f06ed5b-bef3-4e78-b122-092528b3df4f.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4029397%2F4f06ed5b-bef3-4e78-b122-092528b3df4f.png'}",,
article,4462337,The Runtime Is the Test Fixture: An Opinionated Harness for AI Coding Agents,"Last month a developer watched an AI coding agent repair a flaky test suite, then found the same...",Aug 22,the-runtime-is-the-test-fixture-an-opinionated-harness-for-ai-coding-agents-d9m,/applab_743/the-runtime-is-the-test-fixture-an-opinionated-harness-for-ai-coding-agents-d9m,https://dev.to/applab_743/the-runtime-is-the-test-fixture-an-opinionated-harness-for-ai-coding-agents-d9m,0,0,,2026-08-22T14:28:15Z,en,1,not_disclosed,Not Disclosed,0,,"https://media2.dev.to/dynamic/image/width=1200,height=627,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Farticles%2Febxprchzhvtzvnv2g4qt.png",https://dev.to/applab_743/the-runtime-is-the-test-fixture-an-opinionated-harness-for-ai-coding-agents-d9m,2026-08-22T14:28:15Z,,,2026-08-22T14:28:15Z,2026-08-22T14:28:15Z,4,"['ai', 'opensource', 'testing', 'productivity']","ai, opensource, testing, productivity","{'name': 'Harper Zhu', 'username': 'applab_743', 'twitter_username': None, 'github_username': None, 'user_id': 4061325, 'website_url': None, 'profile_image': 'https://media2.dev.to/dynamic/image/width=640,height=640,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4061325%2F08b8a1a4-067f-4d31-ad4b-295191cb4590.png', 'profile_image_90': 'https://media2.dev.to/dynamic/image/width=90,height=90,fit=cover,gravity=auto,format=auto/https%3A%2F%2Fdev-to-uploads.s3.us-east-2.amazonaws.com%2Fuploads%2Fuser%2Fprofile_image%2F4061325%2F08b8a1a4-067f-4d31-ad4b-295191cb4590.png'}",,
